date,close,volume,open,high,low
5/14/13,63.4086,111617413,64.8357,65.0286,63.1643
5/15/13,61.2643,185168956,62.7371,63,60.3371
5/16/13,62.0826,150737695,60.4628,62.55,59.8428
5/17/13,61.8943,106966262,62.7214,62.87,61.5728
5/20/13,63.2757,112529584,61.7014,63.6857,61.4428
5/21/13,62.8086,113917824,62.5928,63.64,62.0286
5/22/13,63.0506,110682773,63.4357,64.05,62.6028
5/23/13,63.1628,88239856,62.2786,63.7371,62.2557
5/24/13,63.5928,69009031,62.9786,63.6657,62.9086
5/28/13,63.0627,96311559,64.2714,64.4443,62.9786
5/29/13,63.5643,82553265,62.8571,63.9286,62.7714
5/30/13,64.5114,88354937,63.6643,64.9286,63.5014
5/31/13,64.2478,95688069,64.6428,65.3,64.2143
6/3/13,64.3886,92900598,64.39,64.6228,63.2114
6/4/13,64.1871,72575322,64.7457,64.9186,63.9128
6/5/13,63.5871,72524432,63.6643,64.3886,63.3871
6/6/13,62.6371,104167451,63.6386,63.8571,62.0071
6/7/13,63.1158,101081990,62.3571,63.32,61.8243
6/10/13,62.6986,112489474,63.5328,64.1541,62.4
6/11/13,62.5143,71515731,62.2486,63.2514,61.9028
6/12/13,61.7414,66270567,62.7857,63.0357,61.6428
6/13/13,62.2807,71449021,61.7857,62.4486,61.25
6/14/13,61.4357,67955299,62.2,62.3271,61.2143
6/17/13,61.7143,64784564,61.6343,62.2428,61.4802
6/18/13,61.6814,48375328,61.6514,62.1286,61.4586
6/19/13,60.4286,77690993,61.6286,61.6657,60.4286
6/20/13,59.5483,89321357,59.9,60.8543,59.31
6/21/13,59.0714,120212576,59.7843,60,58.3
6/24/13,57.5057,120047026,58.2,58.38,56.8643
6/25/13,57.5186,78533304,57.9571,58.2557,56.9757
6/26/13,56.8671,91911848,57.7,57.8271,56.5228
6/27/13,56.2543,84237745,57.0357,57.3414,56.22
6/28/13,56.6471,144584903,55.9086,57.1814,55.5528
7/1/13,58.46,97736269,57.5271,58.8957,57.3171
7/2/13,59.7843,117427695,58.5657,60.2328,58.4957
7/3/13,60.1143,60232176,60.1228,60.4257,59.6357
7/5/13,59.6314,68482701,60.0557,60.47,59.3357
7/8/13,59.2928,74476172,60.0157,60.1428,58.6643
7/9/13,60.3357,88135556,59.0857,60.5,58.6257
7/10/13,60.1043,70064141,59.9428,60.6857,59.75
7/11/13,61.0411,81567174,60.4214,61.1786,60.1671
7/12/13,60.93,69863934,61.0928,61.3986,60.4871
7/15/13,61.0628,60473991,60.7157,61.6371,60.6857
7/16/13,61.4564,54028599,60.9314,61.53,60.5957
7/17/13,61.4728,49737479,61.3857,61.7457,61.1743
7/18/13,61.6797,54658172,61.9114,62.1243,61.5157
7/19/13,60.7071,67137272,61.8714,61.9971,60.6214
7/22/13,60.9014,51912282,61.3514,61.3928,60.7811
7/23/13,59.8557,88619467,60.8571,60.9943,59.8157
7/24/13,62.93,147906334,62.7043,63.5128,62.18
7/25/13,62.6428,57358143,62.9571,63.0571,62.2586
7/26/13,62.9986,50020601,62.1857,63.0057,62.0486
7/29/13,63.97,62006404,62.9714,64.2843,62.8857
7/30/13,64.76,77240193,64.28,65.3071,64.1757
7/31/13,64.6471,80624904,64.9986,65.3346,64.2043
8/1/13,65.2394,51386070,65.1076,65.2571,64.7514
8/2/13,66.0771,68411287,65.43,66.1214,65.2371
8/5/13,67.0643,79577704,66.3843,67.2386,66.0214
8/6/13,66.4643,83703085,66.86,67.4128,66.0243
8/7/13,66.4257,74622262,66.2571,66.7143,65.9671
8/8/13,65.8586,63939790,66.265,66.3,65.4214
8/9/13,64.9214,66643940,65.52,65.78,64.8071
8/12/13,66.7657,90984207,65.2657,66.95,65.2328
8/13/13,69.9386,219450906,67.2771,70.6657,66.8643
8/14/13,71.2143,188427037,71.1257,72.0357,70.4857
8/15/13,71.13,122386917,70.9171,71.7713,69.869
8/16/13,71.7614,90314517,71.45,71.8485,71.2657
8/19/13,72.5343,127401718,72.0485,73.3914,72
8/20/13,71.5814,89508677,72.8157,72.9385,71.5457
8/21/13,71.7657,83783025,71.9414,72.45,71.6
8/22/13,71.8514,60866474,72.14,72.2271,71.1714
8/23/13,71.5743,55559766,71.8957,71.9071,71.3357
8/26/13,71.8528,82354395,71.5357,72.8857,71.5
8/27/13,69.7986,105846822,71.1428,71.7871,69.4714
8/28/13,70.128,76746763,69.4286,70.8286,69.4286
8/29/13,70.2428,59804259,70.2357,70.9286,70.1614
8/30/13,69.6023,68053649,70.2857,70.4214,69.5
9/3/13,69.7971,82966965,70.4428,71.5143,69.6214
9/4/13,71.2416,86016026,71.3657,71.7485,70.8971
9/5/13,70.7528,58779242,71.4643,71.5257,70.52
9/6/13,71.1743,89482147,71.2057,71.34,69.9928
9/9/13,72.31,84479315,72.1428,72.56,71.9257
9/10/13,70.6628,185372026,72.3143,72.4928,69.9286
9/11/13,66.8157,224172687,66.7157,67.67,66.4014
9/12/13,67.5271,100856800,66.9286,67.9143,66.5728
9/13/13,66.4143,74495492,67.0486,67.4042,66.3857
9/16/13,64.3028,136563951,65.8571,65.9443,63.8886
9/17/13,65.0457,99704600,63.9943,65.6728,63.9286
9/18/13,66.3828,113636704,66.1686,66.6214,65.8086
9/19/13,67.4714,100811930,67.2428,67.9757,67.0357
9/20/13,66.7728,174425492,68.2857,68.3643,66.5714
9/23/13,70.0914,189942957,70.8714,70.9871,68.9428
9/24/13,69.8714,90481397,70.6971,70.7814,69.6886
9/25/13,68.79,79011544,69.8857,69.9486,68.7757
9/26/13,69.46,59050786,69.4286,69.7943,69.1286
9/27/13,68.9643,56787853,69.1114,69.2386,68.6743
9/30/13,68.1071,64764985,68.1786,68.8086,67.773
10/1/13,69.7086,88194286,68.35,69.8771,68.3401
10/2/13,69.9371,71799162,69.3757,70.2571,69.1071
10/3/13,69.0586,78802384,70.0728,70.3357,68.6769
10/4/13,69.0043,64638089,69.1228,69.2286,68.3714
10/7/13,69.6786,77889233,69.5086,70.3786,69.3357
10/8/13,68.7057,72260532,69.9914,70.0914,68.6486
10/9/13,69.5126,75304273,69.2343,69.6843,68.3257
10/10/13,69.9483,69186523,70.1886,70.34,69.5771
10/11/13,70.4017,66797100,69.57,70.5486,69.3086
10/14/13,70.8628,65216780,69.9757,71.0828,69.9071
10/15/13,71.24,79715744,71.0721,71.7143,70.7886
10/16/13,71.5877,62449609,71.5414,71.79,71.3186
10/17/13,72.0714,63116954,71.4257,72.1114,71.3828
10/18/13,72.6985,72195292,72.2843,72.7514,72.2443
10/21/13,74.4803,98700380,73.11,74.9,73.0743
10/22/13,74.2668,133200030,75.2007,75.4928,72.5757
10/23/13,74.9943,78237833,74.1428,75.0957,74.1428
10/24/13,75.9871,96004539,75,76.0671,74.6357
10/25/13,75.1368,84316215,75.9021,76.1757,75.0157
10/28/13,75.6965,124205797,75.5771,75.8571,74.7443
10/29/13,73.8111,158499648,76.61,77.0357,73.5057
10/30/13,74.9851,88125406,74.23,75.36,73.86
10/31/13,74.6717,68774804,75,75.3557,74.4671
11/1/13,74.29,68524519,74.86,74.9714,73.6914
11/4/13,75.25,61011871,74.4428,75.26,74.1157
11/5/13,75.0641,66243519,74.94,75.555,74.7143
11/6/13,74.4171,55716622,74.8785,74.98,74.0285
11/7/13,73.2131,65542966,74.2257,74.7414,73.1971
11/8/13,74.3657,69617240,73.5114,74.4471,73.2271
11/11/13,74.1497,56747589,74.2843,74.5243,73.4871
11/12/13,74.2871,51067815,73.9528,74.8457,73.8571
11/13/13,74.3763,49154022,74,74.6071,73.8514
11/14/13,75.4514,70401611,74.6871,75.6114,74.5528
11/15/13,74.9987,79339984,75.2257,75.5843,74.9271
11/18/13,74.0898,60997871,74.9985,75.3128,74.0285
11/19/13,74.2214,52105335,74.1471,74.7685,73.9957
11/20/13,73.5714,48459468,74.1757,74.3457,73.4757
11/21/13,74.448,65382638,73.9428,74.4585,73.3814
11/22/13,74.2571,55833466,74.2171,74.5943,74.0757
11/25/13,74.82,57270811,74.4314,75.1243,74.4285
11/26/13,76.2,99957720,74.8743,76.5914,74.8571
11/27/13,77.9943,90644497,76.6157,78,76.2
11/29/13,79.4385,79532274,78.4971,79.7614,78.2585
12/2/13,78.7471,117918255,79.7143,80.6185,78.6885
12/3/13,80.9031,112338274,79.7571,80.9114,79.6685
12/4/13,80.7143,94279248,80.7857,81.3128,80.1171
12/5/13,81.1287,111600823,81.8071,82.1622,80.9157
12/6/13,80.0028,85919076,80.8271,80.9643,79.9385
12/9/13,80.9185,79945274,80.1286,81.3685,80.1286
12/10/13,80.7928,69101620,80.5114,81.1257,80.1714
12/11/13,80.1943,89783987,81,81.5671,79.9557
12/12/13,80.0771,65465763,80.306,80.7628,80.0043
12/13/13,79.2043,82974455,80.4071,80.4114,79.0957
12/16/13,79.6428,70547981,79.2885,80.377,79.2871
12/17/13,79.2843,57137328,79.4014,79.92,79.0535
12/18/13,78.6814,141217062,78.5285,78.7785,76.9714
12/19/13,77.78,79939814,78.5,78.5714,77.6757
12/20/13,78.4314,108738663,77.9185,78.8014,77.831
12/23/13,81.4414,125072328,81.1428,81.5314,80.3943
12/24/13,81.0957,41888748,81.4128,81.6971,80.8614
12/26/13,80.5571,50906710,81.1571,81.3571,80.4823
12/27/13,80.0128,56385717,80.5457,80.63,79.9285
12/30/13,79.2171,63265305,79.6371,80.0128,78.903
12/31/13,80.1457,55761100,79.1671,80.1828,79.1428
1/2/14,79.0185,58661530,79.3828,79.5757,78.8601
1/3/14,77.2828,98046999,78.98,79.1,77.2043
1/6/14,77.7043,103132361,76.7785,78.1143,76.2285
1/7/14,77.1482,80172914,77.76,77.9943,76.8464
1/8/14,77.6371,64158428,76.9728,77.9371,76.9557
1/9/14,76.6455,69762819,78.1143,78.1228,76.4786
1/10/14,76.1343,76235553,77.1185,77.2571,75.8728
1/13/14,76.5328,94612448,75.7014,77.5,75.6971
1/14/14,78.0557,83082535,76.8885,78.1043,76.8085
1/15/14,79.6228,97888589,79.0743,80.0285,78.8085
1/16/14,79.1785,57313035,79.2714,79.55,78.8114
1/17/14,77.2385,106660852,78.7828,78.8671,77.1285
1/21/14,78.4385,81897015,77.2843,78.5814,77.2028
1/22/14,78.7871,94941728,78.7021,79.6128,78.2585
1/23/14,79.4543,100803600,78.5628,79.5,77.8295
1/24/14,78.01,107943182,79.1428,79.3743,77.8214
1/27/14,78.6428,135926881,78.5814,79.2571,77.9643
1/28/14,72.3571,266302550,72.68,73.5714,71.7243
1/29/14,71.5357,125679438,71.9928,72.4814,71.2314
1/30/14,71.3974,169602001,71.7914,72.3571,70.9571
1/31/14,71.5143,116191705,70.74,71.6471,70.5071
2/3/14,71.6471,100347900,71.8014,72.5328,71.3286
2/4/14,72.6843,94166758,72.2643,72.78,71.8228
2/5/14,73.2271,82072855,72.3657,73.6114,72.3217
2/6/14,73.2157,64415139,72.8657,73.3571,72.5443
2/7/14,74.24,93444918,74.4828,74.7042,73.9114
2/10/14,75.57,86342646,74.0943,75.9985,74
2/11/14,76.5657,70489461,75.8014,76.8214,75.6428
2/12/14,76.56,76994423,76.7071,77.08,76.1771
2/13/14,77.7757,76790093,76.38,77.8357,76.3143
2/14/14,77.7128,68395257,77.4957,77.9971,77.3157
2/18/14,77.9985,65048101,78,78.7414,77.9443
2/19/14,76.7671,78415914,77.8214,78.1271,76.3357
2/20/14,75.8785,76457383,76.1414,76.7143,75.5714
2/21/14,75.0357,69688045,76.1133,76.3671,74.9428
2/24/14,75.3643,72208942,74.7357,75.7028,74.6314
2/25/14,74.58,57961606,75.6257,75.6521,74.4285
2/26/14,73.9071,69024270,74.8014,75,73.6571
2/27/14,75.3814,75444623,73.8771,75.54,73.7214
2/28/14,75.1771,92930208,75.5828,76.1071,74.5885
3/3/14,75.3943,59671581,74.7743,75.8071,74.6871
3/4/14,75.8914,64772440,75.8571,76.0914,75.3957
3/5/14,76.0514,50000910,75.8457,76.3928,75.59
3/6/14,75.8214,46363282,76.1128,76.3485,75.4428
3/7/14,75.7771,55164427,75.87,75.9971,75.15
3/10/14,75.8457,44638950,75.48,76.19,75.477
3/11/14,76.5843,69791288,76.4928,76.9628,76.0843
3/12/14,76.6585,49819071,76.3585,76.7643,76
3/13/14,75.8071,64314038,76.7771,77.0943,75.5943
3/14/14,74.9557,59166181,75.5414,75.8414,74.7143
3/17/14,75.2485,49725201,75.3857,75.71,75.1214
3/18/14,75.9143,52279152,75.1285,75.9957,75.0286
3/19/14,75.8943,56077605,76.0371,76.6057,75.5714
3/20/14,75.5285,52017415,75.6985,76.0957,75.3357
3/21/14,76.1243,93431688,75.99,76.25,75.19
3/24/14,77.0271,88674487,76.9171,77.2143,76.4371
3/25/14,77.8557,70284361,77.3571,77.9643,77.0843
3/26/14,77.1114,74394902,78.0743,78.4285,76.98
3/27/14,76.78,55330425,77.145,77.3571,76.4457
3/28/14,76.6943,49703046,76.9028,76.9914,76.3214
3/31/14,76.6771,41787976,77.0328,77.2585,76.5614
4/1/14,77.3785,50069657,76.8228,77.41,76.6814
4/2/14,77.5071,44803807,77.4828,77.64,77.18
4/3/14,76.97,40472773,77.3414,77.5,76.8057
4/4/14,75.9743,68615246,77.1157,77.1428,75.7971
4/7/14,74.7814,72146992,75.4314,75.8428,74.5557
4/8/14,74.7771,60880929,75.0271,75.16,74.1
4/9/14,75.76,51357706,74.6628,75.7843,74.5743
4/10/14,74.7828,59701814,75.8114,76.0343,74.7385
4/11/14,74.23,67920698,74.1428,74.69,73.8771
4/14/14,74.5257,51252748,74.5571,74.5943,73.8871
4/15/14,73.9942,66461884,74.3243,74.52,73.0471
4/16/14,74.1443,52515794,74.0071,74.4414,73.4479
4/17/14,74.9914,70978621,74.2857,75.3943,74.1714
4/21/14,75.8814,45546494,75.0485,76.02,74.8514
4/22/14,75.957,50607747,75.4728,75.9751,75.2144
4/23/14,74.9643,93473618,75.58,75.8757,74.9214
4/24/14,81.11,189588407,81.1728,81.4285,80.1043
4/25/14,81.7057,97435199,80.6471,81.7128,80.5657
4/28/14,84.87,167001640,81.8285,85.1071,81.7928
4/29/14,84.6185,84049445,84.82,85.14,84.2157
4/30/14,84.2985,114029614,84.6628,85.6328,84.2571
5/1/14,84.4971,60958860,84.5714,84.9714,83.7657
5/2/14,84.6543,47673150,84.62,84.8857,84.2443
5/5/14,85.8514,71523851,84.3057,85.8571,84.2857
5/6/14,84.9157,93468228,85.9714,86.3442,84.9157
5/7/14,84.6185,70532231,85.0357,85.3271,83.9614
5/8/14,83.9985,57243511,84.0357,84.9157,83.7714
5/9/14,83.6489,72767192,83.5057,83.75,82.9043
5/12/14,84.69,53184042,83.9271,84.8085,83.9143
5/13/14,84.8228,39854512,84.5714,84.9343,84.3857
5/14/14,84.8385,41505203,84.6328,85.3428,84.5343
5/15/14,84.1171,57427744,84.9571,85.2285,84.0057
5/16/14,85.3585,68960136,84.09,85.3614,83.6285
5/19/14,86.37,78819884,85.4071,86.7614,85.3328
5/20/14,86.3871,58232373,86.3585,86.6285,85.8185
5/21/14,86.6157,49184983,86.2614,86.6714,86.0085
5/22/14,86.7528,50142667,86.6571,87.1214,86.3
5/23/14,87.7328,57918367,86.75,87.8184,86.6385
5/27/14,89.3757,86840486,87.9828,89.4085,87.9471
5/28/14,89.1443,78793704,89.4314,89.9757,89.1114
5/29/14,90.7685,93737728,89.6928,90.9814,89.6814
5/30/14,90.4285,140860202,91.14,92.0243,89.8428
6/2/14,89.8071,92179668,90.5657,90.69,88.9285
6/3/14,91.0771,73043412,89.78,91.2485,89.75
6/4/14,92.1171,83735285,91.0628,92.5557,90.8728
6/5/14,92.4785,75796583,92.3143,92.7671,91.8014
6/6/14,92.2243,87403076,92.8428,93.0371,92.0671
6/9/14,93.7,75295450,92.7,93.88,91.75
6/10/14,94.25,62563070,94.73,95.05,93.57
6/11/14,93.86,45528740,94.13,94.76,93.47
6/12/14,92.29,54628650,94.04,94.12,91.9
6/13/14,91.28,54406640,92.2,92.44,90.88
6/16/14,92.2,35371460,91.51,92.75,91.45
6/17/14,92.08,29684620,92.31,92.7,91.8
6/18/14,92.18,33314720,92.27,92.29,91.35
6/19/14,91.86,35476080,92.29,92.3,91.3389
6/20/14,90.91,100478600,91.85,92.55,90.9
6/23/14,90.83,43611710,91.32,91.62,90.6
6/24/14,90.28,38977670,90.75,91.74,90.19
6/25/14,90.36,36835900,90.21,90.7,89.65
6/26/14,90.9,32528680,90.37,91.05,89.8
6/27/14,91.98,61758200,90.82,92,90.77
6/30/14,92.93,49474230,92.1,93.725,92.09
7/1/14,93.52,38156280,93.52,94.07,93.13
7/2/14,93.48,28414310,93.865,94.06,93.09
7/3/14,94.03,22891750,93.67,94.1,93.2
7/7/14,95.968,54809030,94.14,95.99,94.1
7/8/14,95.35,65111960,96.27,96.8,93.92
7/9/14,95.39,36267350,95.44,95.95,94.76
7/10/14,95.035,39633800,93.76,95.55,93.52
7/11/14,95.22,33960300,95.36,95.89,94.8625
7/14/14,96.45,42643760,95.86,96.89,95.65
7/15/14,95.32,45187420,96.8,96.85,95.03
7/16/14,94.78,53323940,96.97,97.1,94.74
7/17/14,93.0899,57111160,95.03,95.279,92.57
7/18/14,94.43,49838110,93.62,94.74,93.02
7/21/14,93.939,38792960,94.99,95,93.72
7/22/14,94.72,54297530,94.68,94.89,94.12
7/23/14,97.19,90937230,95.42,97.88,95.17
7/24/14,97.03,45609040,97.035,97.32,96.42
7/25/14,97.671,43384590,96.85,97.84,96.64
7/28/14,99.02,54926940,97.82,99.24,97.55
7/29/14,98.38,42957960,99.33,99.44,98.25
7/30/14,98.15,32978480,98.44,98.7,97.67
7/31/14,95.6,56625420,97.16,97.45,95.33
8/1/14,96.13,48379730,94.9,96.62,94.81
8/4/14,95.59,39860740,96.37,96.58,95.17
8/5/14,95.12,55861030,95.36,95.68,94.36
8/6/14,94.96,38463700,94.75,95.48,94.71
8/7/14,94.48,46553350,94.93,95.95,94.1
8/8/14,94.74,41783300,94.26,94.82,93.28
8/11/14,95.99,36459430,95.27,96.08,94.8355
8/12/14,95.97,33485870,96.04,96.88,95.61
8/13/14,97.24,31866630,96.15,97.24,96.04
8/14/14,97.5,28056530,97.33,97.57,96.8
8/15/14,97.98,48938120,97.9,98.19,96.86
8/18/14,99.16,47285630,98.49,99.37,97.98
8/19/14,100.53,69189840,99.41,100.68,99.32
8/20/14,100.57,52565000,100.44,101.09,99.95
8/21/14,100.58,33377530,100.57,100.94,100.11
8/22/14,101.32,44028280,100.29,101.47,100.19
8/25/14,101.54,40087220,101.79,102.17,101.28
8/26/14,100.889,33079170,101.42,101.5,100.86
8/27/14,102.13,46807000,101.02,102.57,100.7
8/28/14,102.25,68368740,101.59,102.78,101.56
8/29/14,102.5,44516120,102.86,102.9,102.2
9/2/14,103.3,53227770,103.06,103.74,102.72
9/3/14,98.94,125000400,103.1,103.2,98.58
9/4/14,98.12,85537710,98.85,100.09,97.79
9/5/14,98.97,58280030,98.8,99.39,98.31
9/8/14,98.36,46176570,99.3,99.31,98.05
9/9/14,97.99,189419500,99.08,103.08,96.14
9/10/14,101,100352500,98.01,101.11,97.76
9/11/14,101.43,62077230,100.41,101.44,99.62
9/12/14,101.66,62826040,101.21,102.19,101.08
9/15/14,101.63,61169670,102.81,103.05,101.44
9/16/14,100.86,66754370,99.8,101.26,98.89
9/17/14,101.58,60783090,101.27,101.8,100.5922
9/18/14,101.79,36971170,101.93,102.35,101.56
9/19/14,100.96,70747430,102.29,102.35,100.88
9/22/14,101.06,52421660,101.8,102.14,100.58
9/23/14,102.64,63255860,100.6,102.94,100.54
9/24/14,101.75,59974260,102.16,102.85,101.2
9/25/14,97.87,99689300,100.51,100.71,97.72
9/26/14,100.75,62276770,98.53,100.75,98.4
9/29/14,100.11,49263260,98.65,100.435,98.63
9/30/14,100.75,55119980,100.81,101.54,100.53
10/1/14,99.18,51400260,100.59,100.69,98.7
10/2/14,99.9,47697150,99.27,100.22,98.04
10/3/14,99.62,43419580,99.44,100.21,99.04
10/6/14,99.62,36780620,99.95,100.65,99.42
10/7/14,98.75,42003200,99.43,100.12,98.73
10/8/14,100.8,57329820,98.76,101.11,98.31
10/9/14,101.02,77283330,101.54,102.38,100.61
10/10/14,100.73,66249770,100.69,102.03,100.3
10/13/14,99.81,53437060,101.33,101.78,99.81
10/14/14,98.75,63287170,100.39,100.52,98.57
10/15/14,97.54,99942790,97.97,99.15,95.18
10/16/14,96.26,72017830,95.55,97.72,95.41
10/17/14,97.67,67723910,97.5,99,96.81
10/20/14,99.76,75705040,98.315,99.96,98.22
10/21/14,102.47,93786680,103.02,103.02,101.27
10/22/14,102.99,68140010,102.84,104.11,102.6
10/23/14,104.83,70760150,104.08,105.051,103.63
10/24/14,105.22,46937880,105.18,105.49,104.53
10/27/14,105.11,34086120,104.85,105.48,104.7
10/28/14,106.74,47689070,105.4,106.74,105.35
10/29/14,107.34,52545580,106.65,107.37,106.36
10/30/14,106.98,40572000,106.959,107.35,105.9
10/31/14,108,44550790,108.01,108.04,107.21
11/3/14,109.4,52154490,108.22,110.3,108.01
11/4/14,108.6,41423660,109.36,109.49,107.72
11/5/14,108.86,37365530,109.1,109.3,108.125
11/6/14,108.7,34733740,108.6,108.79,107.8
11/7/14,109.01,33655280,108.75,109.32,108.55
11/10/14,108.83,27066060,109.02,109.33,108.67
11/11/14,109.7,27330410,108.7,109.75,108.4
11/12/14,111.25,46372630,109.38,111.43,109.37
11/13/14,112.82,59418180,111.8,113.45,111.6
11/14/14,114.18,43789060,113.15,114.19,113.05
11/17/14,113.99,46687710,114.27,117.28,113.3
11/18/14,115.47,44163250,113.94,115.69,113.89
11/19/14,114.67,41815550,115.44,115.74,113.8
11/20/14,116.31,43148650,114.91,116.86,114.85
11/21/14,116.47,56759320,117.51,117.57,116.03
11/24/14,118.625,46867340,116.85,118.77,116.62
11/25/14,117.6,68719930,119.07,119.75,117.45
11/26/14,119,40756950,117.94,119.1,117.83
11/28/14,118.93,24814400,119.27,119.4,118.05
12/1/14,115.07,83657780,118.81,119.25,111.27
12/2/14,114.63,59205320,113.5,115.75,112.75
12/3/14,115.93,42956200,115.75,116.35,115.11
12/4/14,115.49,42068020,115.77,117.2,115.29
12/5/14,115,38230970,115.99,116.08,114.64
12/8/14,112.4,57445030,114.1,114.648,111.62
12/9/14,114.12,60112240,110.19,114.3,109.35
12/10/14,111.95,44475360,114.41,114.85,111.54
12/11/14,111.62,41404690,112.26,113.8,111.34
12/12/14,109.73,55873820,110.46,111.87,109.58
12/15/14,108.225,67083260,110.7,111.6,106.35
12/16/14,106.745,60651790,106.37,110.16,106.26
12/17/14,109.41,53265930,107.12,109.84,106.82
12/18/14,112.65,58785590,111.87,112.65,110.66
12/19/14,111.78,86595830,112.26,113.24,111.66
12/22/14,112.94,45097060,112.16,113.49,111.97
12/23/14,112.54,25991030,113.23,113.33,112.46
12/24/14,112.01,14479610,112.58,112.71,112.01
12/26/14,113.99,33681200,112.1,114.52,112.01
12/29/14,113.91,27533430,113.79,114.77,113.7
12/30/14,112.52,29798660,113.64,113.92,112.11
12/31/14,110.38,41304780,112.82,113.13,110.21
1/2/15,109.33,53143770,111.39,111.44,107.35
1/5/15,106.25,64210880,108.29,108.65,105.41
1/6/15,106.26,65682250,106.54,107.43,104.63
1/7/15,107.75,39983350,107.2,108.2,106.695
1/8/15,111.89,59168760,109.23,112.15,108.7
1/9/15,112.01,53645730,112.67,113.25,110.21
1/12/15,109.25,49571170,112.6,112.63,108.8
1/13/15,110.22,66969980,111.43,112.8,108.91
1/14/15,109.8,48728190,109.04,110.49,108.5
1/15/15,106.82,59808470,110,110.06,106.66
1/16/15,105.99,78453330,107.03,107.58,105.2
1/20/15,108.72,49742320,107.84,108.9667,106.5
1/21/15,109.55,48482860,108.95,111.06,108.27
1/22/15,112.4,53717440,110.26,112.47,109.72
1/23/15,112.98,46420020,112.3,113.75,111.53
1/26/15,113.1,55457420,113.74,114.3626,112.8
1/27/15,109.14,92326640,112.42,112.48,109.03
1/28/15,115.31,146184300,117.625,118.12,115.31
1/29/15,118.9,84132130,116.32,119.19,115.56
1/30/15,117.16,83646800,118.4,120,116.85
2/2/15,118.63,62542440,118.05,119.17,116.08
2/3/15,118.65,51842080,118.5,119.09,117.61
2/4/15,119.56,69975180,118.5,120.51,118.309
2/5/15,119.94,42197110,120.02,120.23,119.25
2/6/15,118.93,43633660,120.02,120.25,118.45
2/9/15,119.72,37900780,118.55,119.84,118.43
2/10/15,122.02,61845390,120.17,122.15,120.16
2/11/15,124.88,73278020,122.77,124.92,122.5
2/12/15,126.46,74374630,126.06,127.48,125.57
2/13/15,127.08,53955650,127.28,127.28,125.65
2/17/15,127.83,63014110,127.49,128.88,126.92
2/18/15,128.715,44695980,127.625,128.78,127.45
2/19/15,128.45,37295460,128.48,129.03,128.33
2/20/15,129.495,48878410,128.62,129.5,128.05
2/23/15,133,73089250,130.02,133,129.66
2/24/15,132.17,69109410,132.94,133.6,131.17
2/25/15,128.79,74555120,131.56,131.6,128.15
2/26/15,130.415,91171830,128.785,130.87,126.61
2/27/15,128.46,61931350,130,130.57,128.24
3/2/15,129.09,48042680,129.25,130.28,128.3
3/3/15,129.36,37749900,128.96,129.52,128.09
3/4/15,128.54,31588480,129.1,129.56,128.32
3/5/15,126.41,56391280,128.58,128.75,125.76
3/6/15,126.6,72699680,128.4,129.37,126.26
3/9/15,127.14,88410240,127.96,129.57,125.06
3/10/15,124.51,68720360,126.41,127.22,123.8
3/11/15,122.24,68812690,124.75,124.77,122.11
3/12/15,124.45,48233270,122.31,124.9,121.63
3/13/15,123.59,51744670,124.4,125.3951,122.58
3/16/15,124.95,35816300,123.88,124.95,122.87
3/17/15,127.04,50891230,125.9,127.32,125.65
3/18/15,128.47,65118170,127,129.16,126.37
3/19/15,127.495,45674520,128.75,129.2451,127.4
3/20/15,125.9,68516180,128.25,128.4,125.16
3/23/15,127.21,37597600,127.12,127.85,126.52
3/24/15,126.69,32747200,127.23,128.04,126.56
3/25/15,123.38,51505600,126.54,126.82,123.38
3/26/15,124.24,47409610,122.76,124.88,122.6
3/27/15,123.25,39471720,124.57,124.7,122.91
3/30/15,126.37,46974980,124.05,126.4,124
3/31/15,124.43,42019420,126.09,126.49,124.355
4/1/15,124.25,40463140,124.82,125.12,123.1
4/2/15,125.32,32171410,125.03,125.56,124.19
4/6/15,127.35,36917490,124.47,127.51,124.33
4/7/15,126.01,34894810,127.64,128.1218,125.98
4/8/15,125.6,37272090,125.85,126.4,124.97
4/9/15,126.56,32244360,125.85,126.58,124.66
4/10/15,127.1,40125760,125.95,127.21,125.26
4/13/15,126.85,36248620,128.37,128.57,126.61
4/14/15,126.3,25418280,127,127.29,125.91
4/15/15,126.78,28922420,126.41,127.13,126.01
4/16/15,126.17,28020240,126.28,127.1,126.11
4/17/15,124.75,51481310,125.55,126.14,124.46
4/20/15,127.6,46975110,125.57,128.12,125.17
4/21/15,126.91,32341380,128.1,128.2,126.67
4/22/15,128.62,37575420,126.99,128.87,126.32
4/23/15,129.67,45596690,128.3,130.42,128.14
4/24/15,130.28,44209710,130.49,130.63,129.23
4/27/15,132.65,95084260,132.31,133.13,131.15
4/28/15,130.56,118693700,134.455,134.54,129.57
4/29/15,128.64,63063240,130.16,131.59,128.3
4/30/15,125.15,82924980,127.5,127.88,124.58
5/1/15,128.95,57349000,126.1,130.13,125.3
5/4/15,128.7,50905020,129.5,130.57,128.26
5/5/15,125.8,49127770,128.15,128.4498,125.78
5/6/15,125.01,72037370,126.56,126.75,123.36
5/7/15,125.26,42653920,124.77,126.08,124.02
5/8/15,127.62,55473820,126.68,127.62,126.11
5/11/15,126.32,41920740,127.39,127.56,125.625
5/12/15,125.865,48073450,125.6,126.88,124.82
5/13/15,126.01,34611600,126.15,127.19,125.87
