date,open,high,low,close,average
2017-05-01,0.1216146,0.12642458,0.12090025,0.12499587,0.12642458
2017-05-02,0.12563086,0.12683732,0.12334493,0.12645633,0.12683732
2017-05-03,0.12548798,0.12966298,0.1193763,0.1283454,0.12966298
2017-05-04,0.12928199,0.13909244,0.12744055,0.13715575,0.13909244
2017-05-05,0.13656839,0.13710812,0.13267914,0.13267914,0.13710812
2017-05-08,0.13393322,0.13590166,0.12899625,0.13218703,0.13590166
2017-05-09,0.13318712,0.1444739,0.13318712,0.1396163,0.1444739
2017-05-10,0.13958455,0.14145774,0.13340936,0.13396497,0.14145774
2017-05-11,0.13366336,0.13566354,0.13075832,0.13374273,0.13566354
2017-05-12,0.13409197,0.13771136,0.1313933,0.1313933,0.13771136
2017-05-15,0.13406022,0.13980679,0.13085357,0.13161554,0.13980679
2017-05-16,0.13094882,0.13207591,0.12390053,0.12671032,0.13207591
2017-05-17,0.12691669,0.14598197,0.12691669,0.14320394,0.14598197
2017-05-18,0.14682332,0.14990298,0.14169586,0.14264833,0.14990298
2017-05-19,0.1417911,0.1417911,0.1315203,0.13334587,0.1417911
2017-05-22,0.1354413,0.13852096,0.13171079,0.13234577,0.13852096
2017-05-23,0.1315203,0.13715575,0.1315203,0.13660014,0.13715575
2017-05-24,0.13621915,0.13902894,0.13386972,0.13429834,0.13902894
2017-05-25,0.13517143,0.14361667,0.13483807,0.14301344,0.14361667
2017-05-26,0.14387066,0.14742655,0.14118787,0.14129899,0.14742655
2017-05-30,0.14217209,0.15236353,0.14217209,0.15107769,0.15236353
2017-05-31,0.15072845,0.15833234,0.15072845,0.15347474,0.15833234
2017-06-01,0.15403035,0.15515744,0.14976011,0.15012522,0.15515744
2017-06-02,0.1492045,0.15177617,0.14617247,0.14653758,0.15177617
2017-06-05,0.14290232,0.15063321,0.14290232,0.14775992,0.15063321
2017-06-06,0.14756943,0.15114119,0.13472695,0.13606041,0.15114119
2017-06-07,0.13679063,0.1460296,0.13679063,0.14375954,0.1460296
2017-06-08,0.14306106,0.14707732,0.14037827,0.14225146,0.14707732
2017-06-09,0.14188635,0.17493708,0.13163142,0.17493708,0.17493708
2017-06-12,0.17703251,0.22941839,0.17703251,0.18616035,0.22941839
2017-06-13,0.1829537,0.1829537,0.16393604,0.16449165,0.1829537
2017-06-14,0.165333,0.17144468,0.15599879,0.16953974,0.17144468
2017-06-15,0.1668887,0.19963781,0.1668887,0.18060428,0.19963781
2017-06-16,0.17979468,0.185319,0.17195267,0.17315913,0.185319
2017-06-19,0.17230191,0.17312738,0.15564955,0.15809422,0.17312738
2017-06-20,0.15866571,0.17150818,0.15866571,0.16920638,0.17150818
2017-06-21,0.17444497,0.17503232,0.1596658,0.15987217,0.17503232
2017-06-22,0.1628407,0.17396873,0.1628407,0.17014298,0.17396873
2017-06-23,0.17454021,0.17842947,0.1684444,0.17604829,0.17842947
2017-06-26,0.19789162,0.2258625,0.19789162,0.2258625,0.2258625
2017-06-27,0.2306566,0.25030924,0.2306566,0.25000762,0.25030924
2017-06-28,0.25548433,0.28029619,0.25535733,0.25677016,0.28029619
2017-06-29,0.25586532,0.28540778,0.22341782,0.28002632,0.28540778
2017-06-30,0.27774039,0.28382033,0.27148583,0.27485123,0.28382033
2017-07-03,0.2716922,0.28736034,0.2716922,0.28658249,0.28736034
2017-07-05,0.28386795,0.2894399,0.26464392,0.26531065,0.2894399
2017-07-06,0.2637232,0.27521634,0.26350096,0.27521634,0.27521634
2017-07-07,0.27767689,0.27799438,0.25894497,0.26099278,0.27799438
2017-07-10,0.25791313,0.26623137,0.25116646,0.25188082,0.26623137
2017-07-11,0.25380163,0.25662729,0.24557864,0.24788044,0.25662729
2017-07-12,0.24740421,0.24740421,0.23762551,0.23891134,0.24740421
2017-07-13,0.23711752,0.25010287,0.23672066,0.24961076,0.25010287
2017-07-14,0.25224593,0.25224593,0.23410137,0.23481572,0.25224593
2017-07-17,0.22500527,0.23873672,0.22500527,0.23335527,0.23873672
2017-07-18,0.2313392,0.23635555,0.2289104,0.23237105,0.23635555
2017-07-19,0.23411724,0.24153064,0.22638636,0.23067247,0.24153064
2017-07-20,0.22840242,0.23597456,0.22756107,0.23411724,0.23597456
2017-07-21,0.23197418,0.23718102,0.23037086,0.23229167,0.23718102
2017-07-24,0.2297835,0.24292759,0.22719596,0.23827636,0.24292759
2017-07-25,0.23665716,0.23665716,0.16577749,0.16634897,0.23665716
2017-07-26,0.16736494,0.16969849,0.15693538,0.15863396,0.16969849
2017-07-27,0.15860221,0.18684296,0.15623691,0.17825485,0.18684296
2017-07-28,0.17577843,0.17933432,0.16642834,0.1668252,0.17933432
2017-07-31,0.16736494,0.1789692,0.16736494,0.16977786,0.1789692
2017-08-01,0.16974611,0.17084145,0.15857046,0.15920544,0.17084145
2017-08-02,0.16118975,0.17406398,0.15626866,0.15936418,0.17406398
2017-08-03,0.16042778,0.16422178,0.15437959,0.15466533,0.16422178
2017-08-04,0.15598291,0.15842759,0.14847427,0.14998235,0.15842759
2017-08-07,0.15147455,0.15444309,0.14607722,0.14607722,0.15444309
2017-08-08,0.14987123,0.15517331,0.14380717,0.15517331,0.15517331
2017-08-09,0.15609404,0.16773005,0.15609404,0.15868158,0.16773005
2017-08-10,0.16039603,0.18546188,0.16039603,0.1805249,0.18546188
2017-08-11,0.18268384,0.18725569,0.17246065,0.17584192,0.18725569
2017-08-14,0.17558793,0.17558793,0.14855364,0.14855364,0.17558793
2017-08-15,0.14582323,0.15845934,0.14582323,0.1546812,0.15845934
2017-08-16,0.15545906,0.15545906,0.14156886,0.14809328,0.15545906
2017-08-17,0.14775992,0.17222254,0.14775992,0.17222254,0.17222254
2017-08-18,0.17871521,0.18100114,0.16479327,0.1683809,0.18100114
2017-08-21,0.17306388,0.18009629,0.16253909,0.16266608,0.18009629
2017-08-22,0.16336456,0.16398367,0.14650583,0.14712494,0.16398367
2017-08-23,0.14566448,0.15772911,0.14495013,0.14653758,0.15772911
2017-08-24,0.14728368,0.16649184,0.14704557,0.15617341,0.16649184
2017-08-25,0.15704651,0.15709413,0.13937818,0.14314044,0.15709413
2017-08-28,0.14247371,0.15172855,0.14247371,0.1467122,0.15172855
2017-08-29,0.14715669,0.15899907,0.13980679,0.14077514,0.15899907
2017-08-30,0.14350555,0.14456914,0.1354413,0.13983854,0.14456914
2017-08-31,0.14242608,0.14398179,0.13782248,0.14261658,0.14398179
2017-09-01,0.14701382,0.14958549,0.13398085,0.13398085,0.14958549
2017-09-05,0.13947343,0.165206,0.13947343,0.16069764,0.165206
2017-09-06,0.16265021,0.16655534,0.15822122,0.1596658,0.16655534
2017-09-07,0.16050715,0.1645869,0.15482408,0.15537968,0.1645869
2017-09-08,0.15528444,0.16144375,0.15499869,0.15707826,0.16144375
2017-09-11,0.15310963,0.15777673,0.14275945,0.14479139,0.15777673
2017-09-12,0.24480079,1.00404675,0.10527974,0.13626678,1.00404675
2017-09-13,0.13593341,0.1469027,0.13593341,0.13775898,0.1469027
2017-09-14,0.13687001,0.14783929,0.13687001,0.14274357,0.14783929
2017-09-15,0.1477123,0.15539556,0.14156886,0.14290232,0.15539556
2017-09-18,0.14901401,0.15552255,0.14409291,0.15552255,0.15552255
2017-09-19,0.15603054,0.15745924,0.14482314,0.14582323,0.15745924
2017-09-20,0.1469027,0.15063321,0.14293407,0.14880764,0.15063321
2017-09-21,0.15177617,0.161158,0.15125231,0.15214128,0.161158
2017-09-22,0.15907844,0.17076208,0.15787198,0.17026997,0.17076208
2017-09-25,0.1992092,0.23519671,0.1992092,0.21652829,0.23519671
2017-09-26,0.21860785,0.22348132,0.213782,0.22113189,0.22348132
2017-09-27,0.22432267,0.23673654,0.22432267,0.23673654,0.23673654
2017-09-28,0.23426011,0.24492778,0.23426011,0.24351495,0.24492778
2017-09-29,0.24157826,0.24713434,0.23773663,0.24462617,0.24713434
2017-10-02,0.24059404,0.25516684,0.23494272,0.23792712,0.25516684
2017-10-03,0.24029243,0.24615012,0.23362513,0.2451024,0.24615012
2017-10-04,0.24643586,0.25248405,0.23780013,0.25094422,0.25248405
2017-10-05,0.24962664,0.25386513,0.19928857,0.24889641,0.25386513
2017-10-06,0.25378576,0.2564368,0.24308634,0.24416581,0.2564368
2017-10-09,0.23908596,0.25113471,0.23908596,0.24967426,0.25113471
2017-10-10,0.25046799,0.25543671,0.24703909,0.2531349,0.25543671
2017-10-11,0.25891322,0.25932596,0.24851542,0.25000762,0.25932596
2017-10-12,0.25215068,0.26059592,0.21886184,0.25680191,0.26059592
2017-10-13,0.25615106,0.26500903,0.24407056,0.26275485,0.26500903
2017-10-16,0.25694478,0.26665998,0.2475947,0.24811856,0.26665998
2017-10-17,0.24961076,0.25369051,0.23154557,0.23154557,0.25369051
2017-10-18,0.23178369,0.24621362,0.23049785,0.24399119,0.24621362
2017-10-19,0.24335621,0.25284916,0.2428006,0.24802331,0.25284916
2017-10-20,0.24965839,0.24973776,0.23262504,0.24386419,0.24973776
2017-10-23,0.24338795,0.25010287,0.23610156,0.24800744,0.25010287
2017-10-24,0.24756295,0.24883291,0.24148301,0.24651523,0.24883291
2017-10-25,0.24565801,0.25405562,0.24565801,0.25005525,0.25405562
2017-10-26,0.2508331,0.25780201,0.2403718,0.25642093,0.25780201
2017-10-27,0.25383338,0.25383338,0.16787292,0.17519107,0.25383338
2017-10-30,0.17830247,0.1894305,0.17644515,0.18392205,0.1894305
2017-10-31,0.18358868,0.18622385,0.17530219,0.17649278,0.18622385
2017-11-01,0.17795323,0.17992167,0.16593623,0.17369887,0.17992167
2017-11-02,0.17388936,0.17677852,0.16801579,0.16950799,0.17677852
2017-11-03,0.16884127,0.17101607,0.16042778,0.16180886,0.17101607
2017-11-06,0.16363443,0.17550856,0.16363443,0.17550856,0.17550856
2017-11-07,0.17760399,0.18709695,0.17282577,0.1861286,0.18709695
2017-11-08,0.18830341,0.18830341,0.1718098,0.17215904,0.18830341
2017-11-09,0.17134944,0.19581205,0.17134944,0.18568412,0.19581205
2017-11-10,0.18185836,0.18952575,0.17384174,0.17422272,0.18952575
2017-11-13,0.17571493,0.18633497,0.17063509,0.17476246,0.18633497
2017-11-14,0.1766674,0.17998517,0.16672996,0.16672996,0.17998517
2017-11-15,0.16946037,0.17871521,0.16846028,0.16877777,0.17871521
2017-11-16,0.16992073,0.17266702,0.15812597,0.16725381,0.17266702
2017-11-17,0.16792054,0.16792054,0.15061733,0.16414241,0.16792054
2017-11-20,0.16628547,0.17334963,0.15490345,0.15557018,0.17334963
2017-11-21,0.15269689,0.15476058,0.13512381,0.14404528,0.15476058
2017-11-22,0.14580735,0.1460296,0.13987029,0.14001316,0.1460296
2017-11-24,0.13893369,0.14471201,0.13687001,0.14471201,0.14471201
2017-11-27,0.14541049,0.1637773,0.14541049,0.15247465,0.1637773
2017-11-28,0.14999822,0.15377636,0.13944168,0.14393416,0.15377636
2017-11-29,0.14225146,0.1839538,0.14225146,0.1725559,0.1839538
2017-11-30,0.1708097,0.17708014,0.16792054,0.16947625,0.17708014
2017-12-01,0.16928575,0.18841453,0.16696807,0.17528632,0.18841453
2017-12-04,0.17234953,0.20595587,0.17052396,0.20595587,0.20595587
2017-12-05,0.20330482,0.20822592,0.17565143,0.18863678,0.20822592
2017-12-06,0.19282765,0.20281271,0.17360362,0.17703251,0.20281271
2017-12-07,0.17933432,0.17947719,0.16947625,0.17598479,0.17947719
2017-12-08,0.17536569,0.17536569,0.16355505,0.16419003,0.17536569
2017-12-11,0.16590448,0.17368299,0.15661789,0.15669727,0.17368299
2017-12-12,0.15726875,0.16531712,0.1563639,0.16471389,0.16531712
2017-12-13,0.16495201,0.16792054,0.15452246,0.15801485,0.16792054
2017-12-14,0.15666552,0.16306294,0.15269689,0.15588767,0.16306294
2017-12-15,0.15531618,0.15850696,0.13887019,0.14109263,0.15850696
2017-12-18,0.14156886,0.15137931,0.13906069,0.14021953,0.15137931
2017-12-19,0.14009253,0.14710906,0.13891782,0.14623597,0.14710906
2017-12-20,0.14496601,0.14871239,0.14067989,0.14199747,0.14871239
2017-12-21,0.1419816,0.14520412,0.13318712,0.13329824,0.14520412
2017-12-22,0.13396497,0.137251,0.129155,0.12959948,0.137251
2017-12-26,0.13082182,0.14456914,0.13082182,0.1353778,0.14456914
2017-12-27,0.13504444,0.13728274,0.13094882,0.1353778,0.13728274
2017-12-28,0.13593341,0.14731543,0.13593341,0.14656933,0.14731543
2017-12-29,0.15228415,0.16230097,0.15228415,0.1620946,0.16230097
2018-01-02,0.20295558,0.21795699,0.20284446,0.21314702,0.21795699
2018-01-03,0.21381375,0.23467285,0.21381375,0.21722677,0.23467285
2018-01-04,0.21868722,0.22981525,0.21832211,0.22271935,0.22981525
2018-01-05,0.22124302,0.23337114,0.21983018,0.23000574,0.23337114
2018-01-08,0.229847,0.24227674,0.229847,0.23322827,0.24227674
2018-01-09,0.23073597,0.23521258,0.21551232,0.22738645,0.23521258
2018-01-10,0.22629111,0.24053054,0.22433855,0.22656098,0.24053054
2018-01-11,0.22359244,0.2411179,0.22359244,0.23081534,0.2411179
2018-01-12,0.23079947,0.24724546,0.23024386,0.24556276,0.24724546
2018-01-16,0.23633967,0.26348508,0.23633967,0.24457854,0.26348508
2018-01-17,0.24246723,0.24659461,0.23762551,0.23892722,0.24659461
2018-01-18,0.23726039,0.24626124,0.23726039,0.23768901,0.24626124
2018-01-19,0.23479985,0.24243548,0.23387912,0.2388161,0.24243548
2018-01-22,0.23537133,0.25216656,0.23537133,0.24700734,0.25216656
2018-01-23,0.24688035,0.25883385,0.23960982,0.25757976,0.25883385
2018-01-24,0.25786551,0.27370826,0.25635743,0.26780295,0.27370826
2018-01-25,0.26196113,0.28110579,0.25777026,0.28045493,0.28110579
2018-01-26,0.27223194,0.28715397,0.27223194,0.28570939,0.28715397
2018-01-29,0.27875636,0.31393427,0.27875636,0.30661612,0.31393427
2018-01-30,0.30785433,0.31358503,0.29566271,0.30463181,0.31358503
2018-01-31,0.30485405,0.30683836,0.28588401,0.29313866,0.30683836
2018-02-01,0.29544047,0.29544047,0.2772959,0.28796357,0.29544047
2018-02-02,0.28158202,0.28158202,0.18673184,0.21403599,0.28158202
2018-02-05,0.2152107,0.27467661,0.19436747,0.27407338,0.27467661
2018-02-06,0.27631168,0.34901693,0.24961076,0.25351589,0.34901693
2018-02-07,0.25896085,0.25896085,0.2224971,0.24057817,0.25896085
2018-02-08,0.2507061,0.29550396,0.24605487,0.29550396,0.29550396
2018-02-09,0.31253731,0.37152698,0.29305929,0.31537885,0.37152698
2018-02-12,0.30609226,0.30609226,0.24494366,0.24524527,0.30609226
2018-02-13,0.24895991,0.2565003,0.23665716,0.23822874,0.2565003
2018-02-14,0.23751439,0.24238786,0.21351213,0.21927458,0.24238786
2018-02-15,0.21803637,0.22691022,0.20735282,0.21179768,0.22691022
2018-02-16,0.21227392,0.21762363,0.20041566,0.21230567,0.21762363
2018-02-20,0.21140082,0.22525927,0.21140082,0.22259235,0.22525927
2018-02-21,0.22149701,0.22163988,0.20709883,0.21678228,0.22163988
2018-02-22,0.21779825,0.22354482,0.20828942,0.21648066,0.22354482
2018-02-23,0.22224311,0.22224311,0.19406586,0.19660578,0.22224311
2018-02-26,0.19716139,0.20432079,0.17869934,0.18328707,0.20432079
2018-02-27,0.17935019,0.21597268,0.17935019,0.21363913,0.21597268
2018-02-28,0.21494084,0.22246535,0.20428904,0.21927458,0.22246535
2018-03-01,0.22429092,0.25972282,0.22341782,0.25027749,0.25972282
2018-03-02,0.2500235,0.27621644,0.24449917,0.24449917,0.27621644
2018-03-05,0.23368863,0.25169032,0.21348038,0.21722677,0.25169032
2018-03-06,0.21275015,0.2208779,0.20268572,0.2081148,0.2208779
2018-03-07,0.20352707,0.22675147,0.20352707,0.21276603,0.22675147
2018-03-08,0.21867135,0.21867135,0.2041303,0.21217867,0.21867135
2018-03-09,0.2112897,0.2112897,0.18841453,0.18841453,0.2112897
2018-03-12,0.18904951,0.2057495,0.18904951,0.2031302,0.2057495
2018-03-13,0.20613048,0.2241798,0.19971718,0.2232432,0.2241798
2018-03-14,0.2216875,0.22195737,0.20297146,0.21333751,0.22195737
2018-03-15,0.21549644,0.22071916,0.20828942,0.21111508,0.22071916
2018-03-16,0.20922601,0.21768713,0.20428904,0.20428904,0.21768713
2018-03-19,0.2063686,0.26107216,0.2063686,0.24895991,0.26107216
2018-03-20,0.24751533,0.26943802,0.24468966,0.25473823,0.26943802
2018-03-21,0.25432549,0.25865923,0.23691116,0.24651523,0.25865923
2018-03-22,0.24486428,0.30282211,0.24486428,0.29688505,0.30282211
2018-03-23,0.31041013,0.32849119,0.2974089,0.32349072,0.32849119
2018-03-26,0.3483502,0.36403421,0.32687199,0.32695136,0.36403421
2018-03-27,0.32899918,0.38157555,0.3234431,0.38157555,0.38157555
2018-03-28,0.38394085,0.43307245,0.3806707,0.3806707,0.43307245
2018-03-29,0.38221053,0.38705225,0.28082004,0.28905891,0.38705225
2018-04-02,0.32617351,0.39873589,0.32617351,0.37876576,0.39873589
2018-04-03,0.37051101,0.40757799,0.36114505,0.36981254,0.40757799
2018-04-04,0.366844,0.3864014,0.33804765,0.34030183,0.3864014
2018-04-05,0.34249251,0.34793746,0.3273641,0.33699993,0.34793746
2018-04-06,0.33311067,0.37455901,0.33311067,0.35139811,0.37455901
2018-04-09,0.34115905,0.35514449,0.32974528,0.33668244,0.35514449
2018-04-10,0.34177815,0.34730248,0.31869662,0.31869662,0.34730248
2018-04-11,0.32209376,0.33644432,0.31653769,0.32395108,0.33644432
2018-04-12,0.32239538,0.32557028,0.29977421,0.30623513,0.32557028
2018-04-13,0.30736222,0.30787021,0.29467849,0.298282,0.30787021
2018-04-16,0.2926148,0.30274274,0.27939134,0.28082004,0.30274274
2018-04-17,0.2806613,0.28216938,0.26991426,0.27497823,0.28216938
2018-04-18,0.27931197,0.28836044,0.26829506,0.28178839,0.28836044
2018-04-19,0.28283611,0.30113941,0.27908972,0.2967263,0.30113941
2018-04-20,0.29720254,0.31734729,0.29720254,0.30336185,0.31734729
2018-04-23,0.29548809,0.30653675,0.28890017,0.30196489,0.30653675
2018-04-24,0.30075843,0.30075843,0.22921202,0.25010287,0.30075843
2018-04-25,0.25035686,0.25096009,0.23941933,0.24070516,0.25096009
2018-04-26,0.2410544,0.2420545,0.2234972,0.22437029,0.2420545
2018-04-27,0.22056041,0.22989462,0.20640035,0.20640035,0.22989462
2018-04-30,0.20619398,0.21416299,0.20176499,0.20527326,0.21416299
2018-05-01,0.20771794,0.21321052,0.20030454,0.20030454,0.21321052
2018-05-02,0.19785987,0.20186024,0.18543013,0.19065284,0.20186024
2018-05-03,0.19211329,0.2266721,0.19211329,0.20308258,0.2266721
2018-05-04,0.20136813,0.20519389,0.18447766,0.18447766,0.20519389
2018-05-07,0.18406492,0.19492308,0.18406492,0.18954162,0.19492308
2018-05-08,0.18763668,0.19439922,0.18366806,0.18725569,0.19439922
2018-05-09,0.19127195,0.19127195,0.18293783,0.18973212,0.19127195
2018-05-10,0.18885902,0.19573268,0.18360456,0.18489039,0.19573268
2018-05-11,0.18850978,0.18898602,0.17873108,0.17973118,0.18898602
2018-05-14,0.17882633,0.19166881,0.17358774,0.17801673,0.19166881
2018-05-15,0.17628641,0.1928594,0.17628641,0.19189105,0.1928594
2018-05-16,0.189494,0.1918593,0.18249334,0.18377918,0.1918593
2018-05-17,0.18555712,0.18812879,0.17947719,0.18028679,0.18812879
2018-05-18,0.17882633,0.18863678,0.1781596,0.18047728,0.18863678
2018-05-21,0.18316007,0.18882727,0.17825485,0.18009629,0.18882727
2018-05-22,0.17850884,0.1813345,0.17558793,0.17649278,0.1813345
2018-05-23,0.17750875,0.18222348,0.17030172,0.17357187,0.18222348
2018-05-24,0.1725559,0.18290608,0.17203204,0.17379411,0.18290608
2018-05-25,0.1743021,0.17677852,0.17149231,0.17169868,0.17677852
2018-05-29,0.17165105,0.20035216,0.17165105,0.1982726,0.20035216
2018-05-30,0.19628829,0.19674865,0.169381,0.17565143,0.19674865
2018-05-31,0.1718733,0.18579524,0.16960324,0.18574762,0.18579524
2018-06-01,0.18446178,0.1903036,0.1732385,0.17373061,0.1903036
2018-06-04,0.16571399,0.18525551,0.16571399,0.1797788,0.18525551
2018-06-05,0.177477,0.18541425,0.17466721,0.17796911,0.18541425
2018-06-06,0.1775405,0.18890664,0.17366712,0.17733413,0.18890664
2018-06-07,0.17888983,0.19505008,0.17252415,0.18681121,0.19505008
2018-06-08,0.18019154,0.18601748,0.17033347,0.17631816,0.18601748
2018-06-11,0.17893745,0.18385855,0.17463546,0.1831442,0.18385855
2018-06-12,0.18282671,0.1831442,0.17034934,0.17293689,0.1831442
2018-06-13,0.17576255,0.1790962,0.1683809,0.17720713,0.1790962
2018-06-14,0.17860409,0.18187424,0.17265115,0.17744525,0.18187424
2018-06-15,0.17611179,0.1840173,0.16828566,0.16904763,0.1840173
2018-06-18,0.16973024,0.19227204,0.16973024,0.18336644,0.19227204
2018-06-19,0.18212823,0.20203486,0.18212823,0.19074809,0.20203486
2018-06-20,0.18901777,0.20268572,0.18835104,0.19606605,0.20268572
2018-06-21,0.19822498,0.21651241,0.19525645,0.21651241,0.21651241
2018-06-22,0.2185761,0.23024386,0.21425823,0.21617905,0.23024386
2018-06-25,0.24046705,0.2895669,0.24046705,0.2772959,0.2895669
2018-06-26,0.28715397,0.29290054,0.27675617,0.28169314,0.29290054
2018-06-27,0.28934465,0.30653675,0.28262974,0.30029807,0.30653675
2018-06-28,0.30774321,0.31445813,0.28496329,0.286392,0.31445813
2018-06-29,0.2871381,0.28839218,0.27399401,0.27399401,0.28839218
2018-07-02,0.27913735,0.30634625,0.27913735,0.28990026,0.30634625
2018-07-03,0.28731272,0.29545634,0.28563002,0.29545634,0.29545634
2018-07-05,0.29605957,0.30525091,0.29102735,0.29490073,0.30525091
2018-07-06,0.29356727,0.29682155,0.28097879,0.28270911,0.29682155
2018-07-09,0.27675617,0.28523316,0.27497823,0.27497823,0.28523316
2018-07-10,0.27283517,0.28034381,0.26729496,0.27559733,0.28034381
2018-07-11,0.27437499,0.28375683,0.27227956,0.27943896,0.28375683
2018-07-12,0.28062955,0.28062955,0.26308822,0.2644058,0.28062955
2018-07-13,0.26038955,0.26893004,0.25962758,0.26019906,0.26893004
2018-07-16,0.25745277,0.27167633,0.25745277,0.26377082,0.27167633
2018-07-17,0.26500903,0.2821535,0.26240562,0.26627899,0.2821535
2018-07-18,0.26667586,0.27078736,0.25777026,0.26023081,0.27078736
2018-07-19,0.25921484,0.2724383,0.25921484,0.26907291,0.2724383
2018-07-20,0.26724734,0.26996188,0.25386513,0.25621456,0.26996188
2018-07-23,0.25167445,0.26934277,0.25167445,0.25608756,0.26934277
2018-07-24,0.25272217,0.25272217,0.16658709,0.17204792,0.25272217
2018-07-25,0.16752368,0.17674677,0.15941181,0.15941181,0.17674677
2018-07-26,0.1662696,0.18179486,0.1662696,0.16873014,0.18179486
2018-07-27,0.17068271,0.20705121,0.16777767,0.19408173,0.20705121
2018-07-30,0.19311339,0.22864054,0.19311339,0.21792524,0.22864054
2018-07-31,0.21559169,0.22959301,0.21043248,0.21535357,0.22959301
2018-08-01,0.21411536,0.21724264,0.20635273,0.20971812,0.21724264
2018-08-02,0.20928951,0.21736964,0.19546282,0.19595493,0.21736964
2018-08-03,0.19425635,0.19957431,0.18169962,0.18192186,0.19957431
2018-08-06,0.18223935,0.19236729,0.17158756,0.1716828,0.19236729
2018-08-07,0.17130181,0.18030266,0.16809516,0.17861996,0.18030266
2018-08-08,0.17398461,0.18119163,0.16871427,0.1700001,0.18119163
2018-08-09,0.16515838,0.17314326,0.16344393,0.16663471,0.17314326
2018-08-10,0.16576161,0.1749847,0.16507901,0.17009535,0.1749847
2018-08-13,0.16712682,0.17639753,0.16712682,0.17038109,0.17639753
2018-08-14,0.17365124,0.18025504,0.16460277,0.16801579,0.18025504
2018-08-15,0.16917463,0.20392393,0.16917463,0.19373249,0.20392393
2018-08-16,0.19525645,0.19525645,0.17319088,0.18462053,0.19525645
2018-08-17,0.19136719,0.20219361,0.18115988,0.18138213,0.20219361
2018-08-20,0.18179486,0.19212917,0.18109639,0.18335057,0.19212917
2018-08-21,0.18447766,0.18466815,0.17663565,0.18015979,0.18466815
2018-08-22,0.18109639,0.18654134,0.17842947,0.17847709,0.18654134
2018-08-23,0.17842947,0.18204886,0.17292101,0.17625466,0.18204886
2018-08-24,0.1774135,0.1774135,0.17182567,0.17500057,0.1774135
2018-08-27,0.17771512,0.18363631,0.17250828,0.17439734,0.18363631
2018-08-28,0.17608004,0.17892158,0.17042872,0.1732385,0.17892158
2018-08-29,0.17346075,0.17855646,0.17092083,0.17495295,0.17855646
2018-08-30,0.17657215,0.18319182,0.17338137,0.1823981,0.18319182
2018-08-31,0.18047728,0.19257365,0.17749287,0.18963687,0.19257365
2018-09-04,0.18836691,0.21305177,0.18836691,0.21028961,0.21305177
2018-09-05,0.21328989,0.24311809,0.21328989,0.23129158,0.24311809
2018-09-06,0.23127571,0.27713716,0.23011687,0.23867323,0.27713716
2018-09-07,0.23999081,0.24792806,0.22500527,0.22954538,0.24792806
2018-09-10,0.22633873,0.23578407,0.22633873,0.22883103,0.23578407
2018-09-11,0.2315932,0.23548245,0.22221136,0.22257647,0.23548245
2018-09-12,0.22535451,0.23256154,0.2232432,0.22783094,0.23256154
2018-09-13,0.22638636,0.22638636,0.2135915,0.2135915,0.22638636
2018-09-14,0.21273428,0.21611555,0.2033207,0.2033207,0.21611555
2018-09-17,0.20260634,0.22564025,0.20260634,0.22378294,0.22564025
2018-09-18,0.22552913,0.22552913,0.20759094,0.20981337,0.22552913
2018-09-19,0.20976575,0.21487734,0.19906633,0.19922507,0.21487734
2018-09-20,0.20049503,0.20725757,0.19106558,0.19220854,0.20725757
2018-09-21,0.19636766,0.20601936,0.19451034,0.20554313,0.20601936
2018-09-24,0.23257741,0.25030924,0.23257741,0.23333939,0.25030924
2018-09-25,0.23492684,0.24207037,0.23492684,0.24097503,0.24207037
2018-09-26,0.24607075,0.25156333,0.24397531,0.25156333,0.25156333
2018-09-27,0.25681779,0.26188176,0.24675335,0.26031018,0.26188176
2018-09-28,0.2612309,0.26899354,0.2612309,0.26407244,0.26899354
2018-10-01,0.26070704,0.27058099,0.26070704,0.27058099,0.27058099
2018-10-02,0.26859667,0.27245418,0.25783376,0.27245418,0.27245418
2018-10-03,0.27199382,0.27664505,0.26910466,0.27150171,0.27664505
2018-10-04,0.26821568,0.32452256,0.26821568,0.30877505,0.32452256
2018-10-05,0.30117116,0.34192102,0.30117116,0.32122067,0.34192102
2018-10-08,0.30767971,0.3603672,0.30767971,0.32942779,0.3603672
2018-10-09,0.32852294,0.33893662,0.31720442,0.32347485,0.33893662
2018-10-10,0.32252238,0.36508193,0.32252238,0.36433583,0.36508193
2018-10-11,0.37827365,0.38987791,0.33466637,0.36578041,0.38987791
2018-10-12,0.39084626,0.39084626,0.34450857,0.34450857,0.39084626
2018-10-15,0.33226932,0.35917661,0.33226932,0.3420004,0.35917661
2018-10-16,0.3428735,0.3428735,0.30721935,0.30721935,0.3428735
2018-10-17,0.30728285,0.32896743,0.30604464,0.31896649,0.32896743
2018-10-18,0.31626782,0.3667805,0.31626782,0.35339829,0.3667805
2018-10-19,0.3539539,0.3539539,0.32549091,0.32825307,0.3539539
2018-10-22,0.3233161,0.34393709,0.31831563,0.32298274,0.34393709
2018-10-23,0.32217314,0.38173429,0.32217314,0.34325448,0.38173429
2018-10-24,0.34101618,0.38943343,0.34101618,0.38462345,0.38943343
2018-10-25,0.39957724,0.39957724,0.34225439,0.34860419,0.39957724
2018-10-26,0.36216102,0.36216102,0.29251956,0.31820451,0.36216102
